iteration,Model,AUC,Winner
270,STRUCT,0.7522875816993464,True
270,HYBRID,0.5,False
270,LOGIT,0.7104575163398692,False
271,STRUCT,0.8219907407407407,True
271,HYBRID,0.5,False
271,LOGIT,0.5842592592592593,False
272,STRUCT,0.8529411764705882,True
272,HYBRID,0.5,False
272,LOGIT,0.5866310160427808,False
273,STRUCT,0.7776304155614501,True
273,HYBRID,0.5,False
273,LOGIT,0.44650751547303275,False
274,STRUCT,0.7988245931283906,True
274,HYBRID,0.5,False
274,LOGIT,0.6198010849909584,False
275,STRUCT,0.916429249762583,True
275,HYBRID,0.5,False
275,LOGIT,0.5517568850902185,False
276,STRUCT,0.7922192749778955,True
276,HYBRID,0.5,False
276,LOGIT,0.4770114942528736,False
277,STRUCT,0.8574297188755019,True
277,HYBRID,0.5,False
277,LOGIT,0.6546184738955823,False
278,STRUCT,0.8659420289855073,True
278,HYBRID,0.5,False
278,LOGIT,0.5910973084886129,False
279,STRUCT,0.8614942528735632,True
279,HYBRID,0.5,False
279,LOGIT,0.7011494252873564,False
280,STRUCT,0.8338353413654619,True
280,HYBRID,0.5,False
280,LOGIT,0.4924698795180723,False
281,STRUCT,0.8338509316770186,True
281,HYBRID,0.5,False
281,LOGIT,0.5160455486542443,False
282,STRUCT,0.7794372294372295,True
282,HYBRID,0.5,False
282,LOGIT,0.6363636363636364,False
283,STRUCT,0.8548611111111111,True
283,HYBRID,0.5,False
283,LOGIT,0.65625,False
284,STRUCT,0.8594497607655502,True
284,HYBRID,0.5,False
284,LOGIT,0.6970693779904307,False
285,STRUCT,0.8486842105263158,True
285,HYBRID,0.5,False
285,LOGIT,0.5891148325358851,False
286,STRUCT,0.7791895604395604,True
286,HYBRID,0.5,False
286,LOGIT,0.5024038461538461,False
287,STRUCT,0.8718354430379747,True
287,HYBRID,0.5,False
287,LOGIT,0.6405967450271248,False
288,STRUCT,0.8969979296066253,True
288,HYBRID,0.5,False
288,LOGIT,0.6081780538302277,False
289,STRUCT,0.803379416282642,True
289,HYBRID,0.5,False
289,LOGIT,0.5349462365591398,False
290,STRUCT,0.8379917184265011,True
290,HYBRID,0.5,False
290,LOGIT,0.5623706004140786,False
291,STRUCT,0.8359213250517599,True
291,HYBRID,0.5,False
291,LOGIT,0.5486542443064183,False
292,STRUCT,0.8985416666666667,True
292,HYBRID,0.5,False
292,LOGIT,0.5941666666666666,False
293,STRUCT,0.8240740740740741,True
293,HYBRID,0.5,False
293,LOGIT,0.47364672364672367,False
294,STRUCT,0.8607990012484394,True
294,HYBRID,0.5,False
294,LOGIT,0.5774032459425719,False
295,STRUCT,0.8951863354037267,True
295,HYBRID,0.5,False
295,LOGIT,0.6074016563146999,False
296,STRUCT,0.7613636363636364,True
296,HYBRID,0.5,False
296,LOGIT,0.6477272727272727,False
297,STRUCT,0.8639354066985646,True
297,HYBRID,0.5,False
297,LOGIT,0.548145933014354,False
298,STRUCT,0.8042780748663102,True
298,HYBRID,0.5,False
298,LOGIT,0.49251336898395714,False
299,STRUCT,0.8373170731707318,True
299,HYBRID,0.5,False
299,LOGIT,0.583170731707317,False
300,STRUCT,0.7882059800664453,True
300,HYBRID,0.5,False
300,LOGIT,0.5678294573643411,False
301,STRUCT,0.8317073170731708,True
301,HYBRID,0.5,False
301,LOGIT,0.5360975609756098,False
302,STRUCT,0.827639751552795,True
302,HYBRID,0.5,False
302,LOGIT,0.5175983436853002,False
303,STRUCT,0.8342592592592593,True
303,HYBRID,0.5,False
303,LOGIT,0.47638888888888886,False
304,STRUCT,0.833982683982684,True
304,HYBRID,0.5,False
304,LOGIT,0.5426406926406927,False
305,STRUCT,0.8417112299465241,True
305,HYBRID,0.5,False
305,LOGIT,0.706951871657754,False
306,STRUCT,0.8032679738562091,True
306,HYBRID,0.5,False
306,LOGIT,0.5026143790849673,False
307,STRUCT,0.9213250517598344,True
307,HYBRID,0.5,False
307,LOGIT,0.6705486542443064,False
308,STRUCT,0.7815230961298377,True
308,HYBRID,0.5,False
308,LOGIT,0.5711610486891385,False
309,STRUCT,0.8844919786096256,True
309,HYBRID,0.5,False
309,LOGIT,0.6013368983957219,False
310,STRUCT,0.7981884057971014,True
310,HYBRID,0.5,False
310,LOGIT,0.6362318840579709,False
311,STRUCT,0.7341867469879518,True
311,HYBRID,0.5,False
311,LOGIT,0.5963855421686747,False
312,STRUCT,0.82183908045977,True
312,HYBRID,0.5,False
312,LOGIT,0.5258620689655172,False
313,STRUCT,0.8699074074074074,True
313,HYBRID,0.5,False
313,LOGIT,0.5706018518518519,False
314,STRUCT,0.7997287522603977,True
314,HYBRID,0.5,False
314,LOGIT,0.5221518987341771,False
315,STRUCT,0.9360766045548654,True
315,HYBRID,0.5,False
315,LOGIT,0.6149068322981366,False
316,STRUCT,0.8245989304812834,True
316,HYBRID,0.5,False
316,LOGIT,0.6294117647058823,False
317,STRUCT,0.7925133689839572,True
317,HYBRID,0.5,False
317,LOGIT,0.567379679144385,False
318,STRUCT,0.7769138755980861,True
318,HYBRID,0.5,False
318,LOGIT,0.6698564593301435,False
319,STRUCT,0.6951566951566953,True
319,HYBRID,0.5,False
319,LOGIT,0.5629154795821463,False
320,STRUCT,0.8411680911680912,True
320,HYBRID,0.5,False
320,LOGIT,0.44871794871794884,False
321,STRUCT,0.7336898395721925,True
321,HYBRID,0.5,False
321,LOGIT,0.6187165775401069,False
322,STRUCT,0.8935406698564593,True
322,HYBRID,0.5,False
322,LOGIT,0.4144736842105263,False
323,STRUCT,0.8449612403100776,True
323,HYBRID,0.5,False
323,LOGIT,0.6096345514950167,False
324,STRUCT,0.8030538302277432,True
324,HYBRID,0.5,False
324,LOGIT,0.5152691511387164,False
325,STRUCT,0.7916666666666667,True
325,HYBRID,0.5,False
325,LOGIT,0.5675925925925925,False
326,STRUCT,0.871031746031746,True
326,HYBRID,0.5,False
326,LOGIT,0.6019841269841271,False
327,STRUCT,0.8820072332730561,True
327,HYBRID,0.5,False
327,LOGIT,0.7423146473779385,False
328,STRUCT,0.835919540229885,True
328,HYBRID,0.5,False
328,LOGIT,0.6393678160919541,False
329,STRUCT,0.7907317073170732,True
329,HYBRID,0.5,False
329,LOGIT,0.6409756097560977,False
330,STRUCT,0.7526115859449193,True
330,HYBRID,0.5,False
330,LOGIT,0.5313390313390314,False
331,STRUCT,0.7931893687707641,True
331,HYBRID,0.5,False
331,LOGIT,0.6691583610188261,False
332,STRUCT,0.8255747126436782,True
332,HYBRID,0.5,False
332,LOGIT,0.5839080459770115,False
333,STRUCT,0.9235294117647059,True
333,HYBRID,0.5,False
333,LOGIT,0.6438502673796791,False
334,STRUCT,0.7796184738955824,True
334,HYBRID,0.5,False
334,LOGIT,0.6116967871485944,False
335,STRUCT,0.6824534161490684,True
335,HYBRID,0.5,False
335,LOGIT,0.6252587991718427,False
336,STRUCT,0.8525345622119815,True
336,HYBRID,0.5,False
336,LOGIT,0.4827188940092165,False
337,STRUCT,0.772590361445783,True
337,HYBRID,0.5,False
337,LOGIT,0.5286144578313253,False
338,STRUCT,0.8835101679929267,True
338,HYBRID,0.5,False
338,LOGIT,0.49093722369584436,False
339,STRUCT,0.8722222222222222,True
339,HYBRID,0.5,False
339,LOGIT,0.5532679738562092,False
340,STRUCT,0.8491200828157349,True
340,HYBRID,0.5,False
340,LOGIT,0.5885093167701864,False
341,STRUCT,0.8786096256684492,True
341,HYBRID,0.5,False
341,LOGIT,0.6689839572192513,False
342,STRUCT,0.8160919540229885,True
342,HYBRID,0.5,False
342,LOGIT,0.5528735632183908,False
343,STRUCT,0.827639751552795,True
343,HYBRID,0.5,False
343,LOGIT,0.6692546583850932,False
344,STRUCT,0.8775862068965518,True
344,HYBRID,0.5,False
344,LOGIT,0.5247126436781608,False
345,STRUCT,0.8524844720496894,True
345,HYBRID,0.5,False
345,LOGIT,0.5698757763975155,False
346,STRUCT,0.838780487804878,True
346,HYBRID,0.5,False
346,LOGIT,0.5936585365853658,False
347,STRUCT,0.7671296296296296,True
347,HYBRID,0.5,False
347,LOGIT,0.5622685185185186,False
348,STRUCT,0.8424836601307188,True
348,HYBRID,0.5,False
348,LOGIT,0.642483660130719,False
349,STRUCT,0.8217054263565892,True
349,HYBRID,0.5,False
349,LOGIT,0.610188261351052,False
350,STRUCT,0.8685300207039338,True
350,HYBRID,0.5,False
350,LOGIT,0.599896480331263,False
351,STRUCT,0.8439440993788819,True
351,HYBRID,0.5,False
351,LOGIT,0.5646997929606625,False
352,STRUCT,0.8377034358047016,True
352,HYBRID,0.5,False
352,LOGIT,0.6179927667269439,False
353,STRUCT,0.9058693244739756,True
353,HYBRID,0.5,False
353,LOGIT,0.43078626799557035,False
354,STRUCT,0.7864010989010989,True
354,HYBRID,0.5,False
354,LOGIT,0.5418956043956044,False
355,STRUCT,0.772192513368984,True
355,HYBRID,0.5,False
355,LOGIT,0.5390374331550802,False
356,STRUCT,0.8900602409638554,True
356,HYBRID,0.5,False
356,LOGIT,0.7008032128514056,False
357,STRUCT,0.8435828877005348,True
357,HYBRID,0.5,False
357,LOGIT,0.7184491978609625,False
358,STRUCT,0.8997785160575859,True
358,HYBRID,0.5,False
358,LOGIT,0.6500553709856035,False
359,STRUCT,0.8072289156626506,True
359,HYBRID,0.5,False
359,LOGIT,0.5823293172690763,False
360,STRUCT,0.8775609756097561,True
360,HYBRID,0.5,False
360,LOGIT,0.6341463414634146,False
361,STRUCT,0.7611111111111112,True
361,HYBRID,0.5,False
361,LOGIT,0.4787037037037037,False
362,STRUCT,0.8385093167701864,True
362,HYBRID,0.5,False
362,LOGIT,0.6244824016563147,False
363,STRUCT,0.7981283422459893,True
363,HYBRID,0.5,False
363,LOGIT,0.5302139037433156,False
364,STRUCT,0.8816091954022989,True
364,HYBRID,0.5,False
364,LOGIT,0.47758620689655173,False
365,STRUCT,0.8779677113010446,True
365,HYBRID,0.5,False
365,LOGIT,0.6600189933523267,False
366,STRUCT,0.7583996463306808,True
366,HYBRID,0.5,False
366,LOGIT,0.5119363395225465,False
367,STRUCT,0.8826466916354557,True
367,HYBRID,0.5,False
367,LOGIT,0.750936329588015,False
368,STRUCT,0.8414481897627965,True
368,HYBRID,0.5,False
368,LOGIT,0.6885143570536829,False
369,STRUCT,0.8980331262939959,True
369,HYBRID,0.5,False
369,LOGIT,0.7386128364389234,False
370,STRUCT,0.812111801242236,True
370,HYBRID,0.5,False
370,LOGIT,0.6081780538302278,False
371,STRUCT,0.7885610766045549,True
371,HYBRID,0.5,False
371,LOGIT,0.5424430641821946,False
372,STRUCT,0.7900088417329796,True
372,HYBRID,0.5,False
372,LOGIT,0.5484084880636605,False
373,STRUCT,0.9229088639200999,True
373,HYBRID,0.5,False
373,LOGIT,0.6201622971285894,False
374,STRUCT,0.8257453666398066,True
374,HYBRID,0.5,False
374,LOGIT,0.6722401289282837,False
375,STRUCT,0.6277472527472528,True
375,HYBRID,0.5,False
375,LOGIT,0.48626373626373626,False
376,STRUCT,0.8017241379310345,True
376,HYBRID,0.5,False
376,LOGIT,0.6114942528735632,False
377,STRUCT,0.7763975155279503,True
377,HYBRID,0.5,False
377,LOGIT,0.5595238095238095,False
378,STRUCT,0.7458592132505176,True
378,HYBRID,0.5,False
378,LOGIT,0.6547619047619048,False
379,STRUCT,0.784688995215311,True
379,HYBRID,0.5,False
379,LOGIT,0.5059808612440191,False
380,STRUCT,0.7886546184738955,True
380,HYBRID,0.5,False
380,LOGIT,0.5594879518072289,False
381,STRUCT,0.8141821946169773,True
381,HYBRID,0.5,False
381,LOGIT,0.6177536231884058,False
382,STRUCT,0.8329004329004328,True
382,HYBRID,0.5,False
382,LOGIT,0.5376623376623377,False
383,STRUCT,0.8643902439024391,True
383,HYBRID,0.5,False
383,LOGIT,0.6131707317073171,False
384,STRUCT,0.8551724137931034,True
384,HYBRID,0.5,False
384,LOGIT,0.5971264367816091,False
385,STRUCT,0.8737060041407867,True
385,HYBRID,0.5,False
385,LOGIT,0.639751552795031,False
386,STRUCT,0.8843779677113011,True
386,HYBRID,0.5,False
386,LOGIT,0.5567426400759734,False
387,STRUCT,0.8266856600189935,True
387,HYBRID,0.5,False
387,LOGIT,0.47127255460588796,False
388,STRUCT,0.8712624584717608,True
388,HYBRID,0.5,False
388,LOGIT,0.6243078626799556,False
389,STRUCT,0.7137681159420289,True
389,HYBRID,0.5,False
389,LOGIT,0.5601449275362319,False
390,STRUCT,0.8614232209737828,True
390,HYBRID,0.5,False
390,LOGIT,0.7431335830212236,False
391,STRUCT,0.871264367816092,True
391,HYBRID,0.5,False
391,LOGIT,0.5074712643678161,False
392,STRUCT,0.8759946949602122,True
392,HYBRID,0.5,False
392,LOGIT,0.5552608311229,False
393,STRUCT,0.782147315855181,True
393,HYBRID,0.5,False
393,LOGIT,0.5362047440699126,False
394,STRUCT,0.8401069518716577,True
394,HYBRID,0.5,False
394,LOGIT,0.5144385026737968,False
395,STRUCT,0.9399585921325051,True
395,HYBRID,0.5,False
395,LOGIT,0.47929606625258797,False
396,STRUCT,0.7732558139534883,True
396,HYBRID,0.5,False
396,LOGIT,0.49999999999999994,False
397,STRUCT,0.8368983957219251,True
397,HYBRID,0.5,False
397,LOGIT,0.42566844919786095,False
398,STRUCT,0.9172908863920101,True
398,HYBRID,0.5,False
398,LOGIT,0.4921972534332084,False
399,STRUCT,0.828416149068323,True
399,HYBRID,0.5,False
399,LOGIT,0.5315734989648033,False
400,STRUCT,0.8277153558052435,True
400,HYBRID,0.5,False
400,LOGIT,0.6239076154806492,False
401,STRUCT,0.8593576965669989,True
401,HYBRID,0.5,False
401,LOGIT,0.6162790697674418,False
402,STRUCT,0.8631016042780748,True
402,HYBRID,0.5,False
402,LOGIT,0.5818181818181818,False
403,STRUCT,0.7765280135823429,True
403,HYBRID,0.5,False
403,LOGIT,0.5969864176570459,False
404,STRUCT,0.8754152823920266,True
404,HYBRID,0.5,False
404,LOGIT,0.4072535991140642,False
405,STRUCT,0.8099027409372237,True
405,HYBRID,0.5,False
405,LOGIT,0.4969053934571176,False
406,STRUCT,0.7494979919678715,True
406,HYBRID,0.5,False
406,LOGIT,0.5484437751004015,False
407,STRUCT,0.8754681647940076,True
407,HYBRID,0.5,False
407,LOGIT,0.533083645443196,False
408,STRUCT,0.8356690777576854,True
408,HYBRID,0.5,False
408,LOGIT,0.6173146473779385,False
409,STRUCT,0.8541666666666667,True
409,HYBRID,0.5,False
409,LOGIT,0.5560185185185185,False
410,STRUCT,0.9040071770334928,True
410,HYBRID,0.5,False
410,LOGIT,0.5008971291866029,False
411,STRUCT,0.8368055555555556,True
411,HYBRID,0.5,False
411,LOGIT,0.587962962962963,False
412,STRUCT,0.828584995251662,True
412,HYBRID,0.5,False
412,LOGIT,0.5284900284900285,False
413,STRUCT,0.9126092384519351,True
413,HYBRID,0.5,False
413,LOGIT,0.560549313358302,False
414,STRUCT,0.8586956521739131,True
414,HYBRID,0.5,False
414,LOGIT,0.5427018633540373,False
415,STRUCT,0.818039950062422,True
415,HYBRID,0.5,False
415,LOGIT,0.6594881398252185,False
416,STRUCT,0.8721264367816092,True
416,HYBRID,0.5,False
416,LOGIT,0.5534482758620689,False
417,STRUCT,0.8959025470653378,True
417,HYBRID,0.5,False
417,LOGIT,0.4844961240310078,False
418,STRUCT,0.8518518518518519,True
418,HYBRID,0.5,False
418,LOGIT,0.5603038936372269,False
419,STRUCT,0.8255813953488372,True
419,HYBRID,0.5,False
419,LOGIT,0.5498338870431894,False
420,STRUCT,0.8017344497607656,True
420,HYBRID,0.5,False
420,LOGIT,0.35346889952153104,False
421,STRUCT,0.8192883895131087,True
421,HYBRID,0.5,False
421,LOGIT,0.6613607990012486,False
422,STRUCT,0.7455703211517165,True
422,HYBRID,0.5,False
422,LOGIT,0.5467884828349945,False
423,STRUCT,0.805318138651472,True
423,HYBRID,0.5,False
423,LOGIT,0.5802469135802468,False
424,STRUCT,0.8305647840531561,True
424,HYBRID,0.5,False
424,LOGIT,0.5238095238095237,False
425,STRUCT,0.8690243902439025,True
425,HYBRID,0.5,False
425,LOGIT,0.5460975609756098,False
426,STRUCT,0.9007177033492823,True
426,HYBRID,0.5,False
426,LOGIT,0.5472488038277512,False
427,STRUCT,0.8618012422360248,True
427,HYBRID,0.5,False
427,LOGIT,0.6495859213250518,False
428,STRUCT,0.9006024096385542,True
428,HYBRID,0.5,False
428,LOGIT,0.677710843373494,False
429,STRUCT,0.8761494252873563,True
429,HYBRID,0.5,False
429,LOGIT,0.47729885057471266,False
430,STRUCT,0.8747739602169982,True
430,HYBRID,0.5,False
430,LOGIT,0.4344484629294756,False
431,STRUCT,0.8614232209737828,True
431,HYBRID,0.5,False
431,LOGIT,0.7584269662921348,False
432,STRUCT,0.8691832858499525,True
432,HYBRID,0.5,False
432,LOGIT,0.6208452041785375,False
433,STRUCT,0.75,True
433,HYBRID,0.5,False
433,LOGIT,0.5050200803212852,False
434,STRUCT,0.768574297188755,True
434,HYBRID,0.5,False
434,LOGIT,0.5891064257028112,False
435,STRUCT,0.8128342245989305,True
435,HYBRID,0.5,False
435,LOGIT,0.4898395721925134,False
436,STRUCT,0.8537433155080214,True
436,HYBRID,0.5,False
436,LOGIT,0.5168449197860963,False
437,STRUCT,0.8535196687370601,True
437,HYBRID,0.5,False
437,LOGIT,0.6159420289855073,False
438,STRUCT,0.715011961722488,True
438,HYBRID,0.5,False
438,LOGIT,0.5909090909090908,False
439,STRUCT,0.9258373205741627,True
439,HYBRID,0.5,False
439,LOGIT,0.5819377990430622,False
440,STRUCT,0.8155515370705244,True
440,HYBRID,0.5,False
440,LOGIT,0.634267631103074,False
441,STRUCT,0.8326203208556151,True
441,HYBRID,0.5,False
441,LOGIT,0.5136363636363637,False
442,STRUCT,0.8625668449197861,True
442,HYBRID,0.5,False
442,LOGIT,0.49759358288770056,False
443,STRUCT,0.8077060931899641,True
443,HYBRID,0.5,False
443,LOGIT,0.6295698924731182,False
444,STRUCT,0.8433001107419712,True
444,HYBRID,0.5,False
444,LOGIT,0.5819490586932446,False
445,STRUCT,0.8497652582159625,True
445,HYBRID,0.5,False
445,LOGIT,0.662754303599374,False
446,STRUCT,0.8076086956521739,True
446,HYBRID,0.5,False
446,LOGIT,0.4286231884057971,False
447,STRUCT,0.8131229235880398,True
447,HYBRID,0.5,False
447,LOGIT,0.5838870431893688,False
448,STRUCT,0.885623869801085,True
448,HYBRID,0.5,False
448,LOGIT,0.6166365280289331,False
449,STRUCT,0.7934640522875818,True
449,HYBRID,0.5,False
449,LOGIT,0.5535947712418301,False
450,STRUCT,0.7534332084893883,True
450,HYBRID,0.5,False
450,LOGIT,0.5998751560549314,False
451,STRUCT,0.8145071982281284,True
451,HYBRID,0.5,False
451,LOGIT,0.5218715393133998,False
452,STRUCT,0.9052287581699346,True
452,HYBRID,0.5,False
452,LOGIT,0.638562091503268,False
453,STRUCT,0.8416808149405772,True
453,HYBRID,0.5,False
453,LOGIT,0.5318336162988115,False
454,STRUCT,0.9014146772767463,True
454,HYBRID,0.5,False
454,LOGIT,0.6511936339522547,False
455,STRUCT,0.8513770180436848,True
455,HYBRID,0.5,False
455,LOGIT,0.6552706552706553,False
456,STRUCT,0.8234989648033126,True
456,HYBRID,0.5,False
456,LOGIT,0.583592132505176,False
457,STRUCT,0.7691029900332226,True
457,HYBRID,0.5,False
457,LOGIT,0.6511627906976744,False
458,STRUCT,0.8495670995670995,True
458,HYBRID,0.5,False
458,LOGIT,0.6409090909090909,False
459,STRUCT,0.7696629213483146,True
459,HYBRID,0.5,False
459,LOGIT,0.6092384519350812,False
460,STRUCT,0.8738095238095237,True
460,HYBRID,0.5,False
460,LOGIT,0.5577922077922078,False
461,STRUCT,0.8489304812834224,True
461,HYBRID,0.5,False
461,LOGIT,0.6951871657754012,False
462,STRUCT,0.8412280701754385,True
462,HYBRID,0.5,False
462,LOGIT,0.5451754385964912,False
463,STRUCT,0.7796771130104464,True
463,HYBRID,0.5,False
463,LOGIT,0.6058879392212726,False
464,STRUCT,0.6654040404040403,True
464,HYBRID,0.5,False
464,LOGIT,0.6414141414141414,False
465,STRUCT,0.8290598290598291,True
465,HYBRID,0.5,False
465,LOGIT,0.4962013295346629,False
466,STRUCT,0.8653846153846154,True
466,HYBRID,0.5,False
466,LOGIT,0.4965659340659341,False
467,STRUCT,0.8347222222222221,True
467,HYBRID,0.5,False
467,LOGIT,0.5770833333333334,False
468,STRUCT,0.8090277777777778,True
468,HYBRID,0.5,False
468,LOGIT,0.6391203703703704,False
469,STRUCT,0.8689655172413793,True
469,HYBRID,0.5,False
469,LOGIT,0.5482758620689655,False
470,STRUCT,0.7791164658634538,True
470,HYBRID,0.5,False
470,LOGIT,0.4693775100401606,False
471,STRUCT,0.8462566844919787,True
471,HYBRID,0.5,False
471,LOGIT,0.4467914438502674,False
472,STRUCT,0.7967592592592593,True
472,HYBRID,0.5,False
472,LOGIT,0.5189814814814814,False
473,STRUCT,0.7867996201329535,True
473,HYBRID,0.5,False
473,LOGIT,0.5251661918328585,False
474,STRUCT,0.7809756097560976,True
474,HYBRID,0.5,False
474,LOGIT,0.6382926829268293,False
475,STRUCT,0.7515605493133584,True
475,HYBRID,0.5,False
475,LOGIT,0.5692883895131087,False
476,STRUCT,0.8214624881291549,True
476,HYBRID,0.5,False
476,LOGIT,0.5151946818613485,False
477,STRUCT,0.7890365448504983,True
477,HYBRID,0.5,False
477,LOGIT,0.5249169435215947,False
478,STRUCT,0.8183520599250935,True
478,HYBRID,0.5,False
478,LOGIT,0.5081148564294632,False
479,STRUCT,0.8785140562248996,True
479,HYBRID,0.5,False
479,LOGIT,0.5203313253012047,False
480,STRUCT,0.7479166666666667,True
480,HYBRID,0.5,False
480,LOGIT,0.49652777777777773,False
481,STRUCT,0.7981927710843374,True
481,HYBRID,0.5,False
481,LOGIT,0.5818273092369478,False
482,STRUCT,0.8126293995859213,True
482,HYBRID,0.5,False
482,LOGIT,0.6299171842650103,False
483,STRUCT,0.8390243902439024,True
483,HYBRID,0.5,False
483,LOGIT,0.5517073170731707,False
484,STRUCT,0.8807017543859649,True
484,HYBRID,0.5,False
484,LOGIT,0.7017543859649122,False
485,STRUCT,0.8819875776397516,True
485,HYBRID,0.5,False
485,LOGIT,0.5631469979296067,False
486,STRUCT,0.8310406698564593,True
486,HYBRID,0.5,False
486,LOGIT,0.42254784688995217,False
487,STRUCT,0.836655592469546,True
487,HYBRID,0.5,False
487,LOGIT,0.5581395348837209,False
488,STRUCT,0.9417670682730923,True
488,HYBRID,0.5,False
488,LOGIT,0.5045180722891567,False
489,STRUCT,0.8804597701149426,True
489,HYBRID,0.5,False
489,LOGIT,0.45689655172413796,False
490,STRUCT,0.8130461922596753,True
490,HYBRID,0.5,False
490,LOGIT,0.6832084893882646,False
491,STRUCT,0.9303921568627452,True
491,HYBRID,0.5,False
491,LOGIT,0.6418300653594771,False
492,STRUCT,0.7729268292682927,True
492,HYBRID,0.5,False
492,LOGIT,0.4470731707317073,False
493,STRUCT,0.832779623477298,True
493,HYBRID,0.5,False
493,LOGIT,0.4806201550387597,False
494,STRUCT,0.8930555555555555,True
494,HYBRID,0.5,False
494,LOGIT,0.5393518518518519,False
495,STRUCT,0.9128679962013296,True
495,HYBRID,0.5,False
495,LOGIT,0.5254036087369421,False
496,STRUCT,0.8363787375415282,True
496,HYBRID,0.5,False
496,LOGIT,0.5852713178294574,False
497,STRUCT,0.8698781838316721,True
497,HYBRID,0.5,False
497,LOGIT,0.5885935769656699,False
498,STRUCT,0.832620320855615,True
498,HYBRID,0.5,False
498,LOGIT,0.6620320855614974,False
499,STRUCT,0.8392156862745098,True
499,HYBRID,0.5,False
499,LOGIT,0.4875816993464053,False
500,STRUCT,0.8692528735632185,True
500,HYBRID,0.5,False
500,LOGIT,0.6324712643678161,False
501,STRUCT,0.9096385542168676,True
501,HYBRID,0.5,False
501,LOGIT,0.5642570281124498,False
502,STRUCT,0.8637873754152824,True
502,HYBRID,0.5,False
502,LOGIT,0.4933554817275748,False
503,STRUCT,0.7685492801771872,True
503,HYBRID,0.5,False
503,LOGIT,0.5836101882613511,False
504,STRUCT,0.884967320261438,True
504,HYBRID,0.5,False
504,LOGIT,0.6529411764705882,False
505,STRUCT,0.8142857142857142,True
505,HYBRID,0.5,False
505,LOGIT,0.6519480519480519,False
506,STRUCT,0.8316091954022989,True
506,HYBRID,0.5,False
506,LOGIT,0.5666666666666667,False
507,STRUCT,0.8900103519668737,True
507,HYBRID,0.5,False
507,LOGIT,0.458592132505176,False
508,STRUCT,0.7837301587301588,True
508,HYBRID,0.5,False
508,LOGIT,0.6257936507936508,False
509,STRUCT,0.793625678119349,True
509,HYBRID,0.5,False
509,LOGIT,0.6322332730560579,False
510,STRUCT,0.8336585365853658,True
510,HYBRID,0.5,False
510,LOGIT,0.5702439024390243,False
511,STRUCT,0.9113924050632911,True
511,HYBRID,0.5,False
511,LOGIT,0.6625226039783002,False
512,STRUCT,0.8553312629399585,True
512,HYBRID,0.5,False
512,LOGIT,0.6441511387163561,False
513,STRUCT,0.8695380774032461,True
513,HYBRID,0.5,False
513,LOGIT,0.6610486891385767,False
514,STRUCT,0.7963414634146341,True
514,HYBRID,0.5,False
514,LOGIT,0.5070731707317073,False
515,STRUCT,0.822944297082228,True
515,HYBRID,0.5,False
515,LOGIT,0.6279840848806366,False
516,STRUCT,0.8343301435406698,True
516,HYBRID,0.5,False
516,LOGIT,0.6172248803827751,False
517,STRUCT,0.9298654244306419,True
517,HYBRID,0.5,False
517,LOGIT,0.6185300207039337,False
518,STRUCT,0.8247607655502392,True
518,HYBRID,0.5,False
518,LOGIT,0.5903110047846889,False
519,STRUCT,0.8908492822966507,True
519,HYBRID,0.5,False
519,LOGIT,0.611842105263158,False
520,STRUCT,0.810126582278481,True
520,HYBRID,0.5,False
520,LOGIT,0.6252260397830018,False
521,STRUCT,0.7872670807453416,True
521,HYBRID,0.5,False
521,LOGIT,0.5703933747412008,False
522,STRUCT,0.8209764918625678,True
522,HYBRID,0.5,False
522,LOGIT,0.5248643761301989,False
523,STRUCT,0.8219822812846068,True
523,HYBRID,0.5,False
523,LOGIT,0.6392580287929125,False
524,STRUCT,0.8554376657824934,True
524,HYBRID,0.5,False
524,LOGIT,0.614500442086649,False
525,STRUCT,0.7725903614457832,True
525,HYBRID,0.5,False
525,LOGIT,0.5903614457831325,False
526,STRUCT,0.8633373205741626,True
526,HYBRID,0.5,False
526,LOGIT,0.4877392344497607,False
527,STRUCT,0.9126829268292683,True
527,HYBRID,0.5,False
527,LOGIT,0.5590243902439025,False
528,STRUCT,0.8588235294117648,True
528,HYBRID,0.5,False
528,LOGIT,0.5359477124183006,False
529,STRUCT,0.8116883116883117,True
529,HYBRID,0.5,False
529,LOGIT,0.6127705627705627,False
530,STRUCT,0.7072192513368984,True
530,HYBRID,0.5,False
530,LOGIT,0.4283422459893048,False
531,STRUCT,0.8657407407407407,True
531,HYBRID,0.5,False
531,LOGIT,0.6537037037037037,False
532,STRUCT,0.8037037037037037,True
532,HYBRID,0.5,False
532,LOGIT,0.5888888888888889,False
533,STRUCT,0.7879291251384274,True
533,HYBRID,0.5,False
533,LOGIT,0.601328903654485,False
534,STRUCT,0.8845514950166112,True
534,HYBRID,0.5,False
534,LOGIT,0.6303986710963455,False
535,STRUCT,0.7837962962962963,True
535,HYBRID,0.5,False
535,LOGIT,0.5050925925925926,False
536,STRUCT,0.8416149068322981,True
536,HYBRID,0.5,False
536,LOGIT,0.358695652173913,False
537,STRUCT,0.7948717948717948,True
537,HYBRID,0.5,False
537,LOGIT,0.6348364279398763,False
538,STRUCT,0.8585164835164835,True
538,HYBRID,0.5,False
538,LOGIT,0.5992445054945055,False
539,STRUCT,0.9054347826086957,True
539,HYBRID,0.5,False
539,LOGIT,0.6249999999999999,False
